frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
3.4e-05,1756.247632,80,10.5.150.156,10.5.150.109,44939,1883,0x00000018,3.000429,12,2403,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:28:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,1756.247658,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,2.6e-05,4,7128,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:28,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
7.6e-05,1756.247734,80,10.5.150.152,10.5.150.109,35397,1883,0x00000018,3.000455,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:36:38,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,468.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
0.000106,1756.24784,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,3.000487,11,2403,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:29:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.8e-05,1756.247868,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,3.000466,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:34:31,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,341.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
6.1e-05,1756.247929,72,10.5.150.109,10.5.150.157,1883,34445,0x00000018,8.9e-05,4,6542,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:29,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.998914,1759.246843,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,2.999529,11,2407,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:2a:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
7.9e-05,1759.246922,72,10.5.150.109,10.5.150.157,1883,44853,0x00000018,7.9e-05,4,6553,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2a,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000138,1759.24706,80,10.5.150.156,10.5.150.109,37361,1883,0x00000018,2.999462,12,2407,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:2b:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.2e-05,1759.247102,72,10.5.150.109,10.5.150.156,1883,37361,0x00000018,4.2e-05,4,7140,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2b,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.2e-05,1759.247134,80,10.5.150.156,10.5.150.109,44939,1883,0x00000018,2.999476,12,2407,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:2c:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,1759.24716,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,2.6e-05,4,7140,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2c,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
9.5e-05,1759.247255,80,10.5.150.152,10.5.150.109,35397,1883,0x00000018,2.999521,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:31:36,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,316.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
6.9e-05,1759.247324,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,2.999395,11,2407,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:2d:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,1759.24735,72,10.5.150.109,10.5.150.157,1883,34445,0x00000018,2.6e-05,4,6553,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2d,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
5.3e-05,1759.247403,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,2.999535,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:37:32,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,272.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
0.998024,1760.245427,82,10.5.150.153,10.5.150.109,40787,1883,0x00000018,4.999026,14,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:38:34,14,512,0x00004145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,84.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
2.4e-05,1760.245451,84,10.5.150.154,10.5.150.109,38551,1883,0x00000018,4.999026,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:34:32,16,512,0x00004148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,842.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
6e-06,1760.245457,84,10.5.150.154,10.5.150.109,41731,1883,0x00000018,4.999025,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:32:32,16,512,0x00004148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,822.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
6e-06,1760.245463,85,10.5.150.151,10.5.150.109,43295,1883,0x00000018,4.999025,17,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31,17,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,21.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
1.1e-05,1760.245474,84,10.5.150.155,10.5.150.109,37547,1883,0x00000018,4.999026,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:39:35,16,512,0x00004149,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1995.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,1760.245481,84,10.5.150.155,10.5.150.109,41133,1883,0x00000018,4.999026,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:35:33,16,512,0x00004149,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1553.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,1760.24549,82,10.5.150.153,10.5.150.109,37013,1883,0x00000018,4.999027,14,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:37:34,14,512,0x00004145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,74.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,1760.245499,85,10.5.150.151,10.5.150.109,46547,1883,0x00000018,4.999027,17,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
2.000789,1762.246288,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,2.999366,11,2411,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:2e:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
8.1e-05,1762.246369,72,10.5.150.109,10.5.150.157,1883,44853,0x00000018,8.1e-05,4,6564,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2e,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000446,1762.246815,80,10.5.150.156,10.5.150.109,37361,1883,0x00000018,2.999713,12,2411,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:2f:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.7e-05,1762.246862,72,10.5.150.109,10.5.150.156,1883,37361,0x00000018,4.7e-05,4,7152,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:2f,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.5e-05,1762.246897,80,10.5.150.156,10.5.150.109,44939,1883,0x00000018,2.999737,12,2411,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:30:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.8e-05,1762.246925,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,2.8e-05,4,7152,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:30,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
7.8e-05,1762.247003,80,10.5.150.152,10.5.150.109,35397,1883,0x00000018,2.999748,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:33:34,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,434.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
5.1e-05,1762.247054,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,2.999704,11,2411,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:31:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.5e-05,1762.247079,72,10.5.150.109,10.5.150.157,1883,34445,0x00000018,2.5e-05,4,6564,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:31,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
5e-05,1762.247129,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,2.999726,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:31:33,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,213.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.999878,1765.247007,83,10.5.150.153,10.5.150.109,40787,1883,0x00000018,5.00158,15,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:2d:32:38,15,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,-28.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
0.000151,1765.247158,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,3.000789,11,2415,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:32:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1.1e-05,1765.247169,84,10.5.150.154,10.5.150.109,38551,1883,0x00000018,5.001718,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:31:38,16,512,0x00004148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,918.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1765.247177,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,3.000048,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:35:36,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,456.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1765.247185,83,10.5.150.153,10.5.150.109,37013,1883,0x00000018,5.001695,15,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:2d:32:37,15,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,-27.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1765.247193,84,10.5.150.154,10.5.150.109,41731,1883,0x00000018,5.001736,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:39:37,16,512,0x00004148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,897.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,1765.2472,85,10.5.150.151,10.5.150.109,43295,1883,0x00000018,5.001737,17,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34,17,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,24.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,1765.247214,84,10.5.150.155,10.5.150.109,37547,1883,0x00000018,5.00174,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:30:31,16,512,0x00004149,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1801.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1765.247222,80,10.5.150.156,10.5.150.109,37361,1883,0x00000018,3.00036,12,2415,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:33:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
6e-06,1765.247228,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,3.000149,11,2415,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:35:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
5e-06,1765.247233,85,10.5.150.151,10.5.150.109,46547,1883,0x00000018,5.001734,17,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:32,17,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,22.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
1.3e-05,1765.247246,80,10.5.150.152,10.5.150.109,35397,1883,0x00000018,3.000243,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:36:30,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,460.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,1765.247253,84,10.5.150.155,10.5.150.109,41133,1883,0x00000018,5.001772,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:39:36,16,512,0x00004149,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1896.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
1.2e-05,1765.247265,80,10.5.150.156,10.5.150.109,44939,1883,0x00000018,3.00034,12,2415,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:34:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.9e-05,1765.247314,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,4.9e-05,4,7164,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:34,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,1765.247328,72,10.5.150.109,10.5.150.157,1883,44853,0x00000018,0.00017,4,6575,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:32,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,1765.247354,72,10.5.150.109,10.5.150.156,1883,37361,0x00000018,0.000132,4,7164,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:33,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,1765.247363,72,10.5.150.109,10.5.150.157,1883,34445,0x00000018,0.000135,4,6575,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:35,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.999428,1768.246791,79,10.5.150.157,10.5.150.109,44853,1883,0x00000018,2.999463,11,2419,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:36:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
8.2e-05,1768.246873,72,10.5.150.109,10.5.150.157,1883,44853,0x00000018,8.2e-05,4,6586,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:36,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000181,1768.247054,80,10.5.150.156,10.5.150.109,37361,1883,0x00000018,2.9997,12,2419,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:37:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.2e-05,1768.247096,72,10.5.150.109,10.5.150.156,1883,37361,0x00000018,4.2e-05,4,7176,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:37,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.5e-05,1768.247131,80,10.5.150.156,10.5.150.109,44939,1883,0x00000018,2.999817,12,2419,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:09:38:30,12,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,1768.247157,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,2.6e-05,4,7176,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:38,4,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
7.5e-05,1768.247232,80,10.5.150.152,10.5.150.109,35397,1883,0x00000018,2.999986,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:35:37,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,157.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.9e-05,1768.247281,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,2.999918,11,2419,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:09:39:30,11,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.5e-05,1768.247306,72,10.5.150.109,10.5.150.157,1883,34445,0x00000018,2.5e-05,4,6586,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:09:39,4,512,0x0000413f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
4.7e-05,1768.247353,80,10.5.150.152,10.5.150.109,37239,1883,0x00000018,3.000176,12,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:36:37,12,512,0x00004142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,267.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.999907,1770.24726,83,10.5.150.153,10.5.150.109,40787,1883,0x00000018,5.000253,15,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:2d:32:39,15,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,-29.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
0.000208,1770.247468,84,10.5.150.154,10.5.150.109,38551,1883,0x00000018,5.000299,16,63,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:31:38,16,512,0x00004148,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,918.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
